id,status,sector,sector_merged,sector_grouped,activity,loan_amount,funded_amount,lender_count,borrower_count,use,description_length
3213568,funded,Retail,Retail,Business,Retail,325,325,4,1,to buy more polythene bags for resale.,7
3213567,funded,Education,Other,Personal,Education provider,275,275,5,1,"to buy more items for the school's business, to enable students to study.",13
3213556,funded,Services,Services,Business,Tailoring,1100,1100,13,1,to purchase enough clothing patterns to make new dresses for sale.,11
3213566,funded,Food,Food,Personal,Fish Selling,275,275,3,1,"to buy more fish for sale,.",6
3213564,funded,Retail,Retail,Business,Retail,275,275,2,1,buy more stock for the shop.,6
3213554,funded,Services,Services,Business,Mobile Transactions,325,325,12,1,to purchase for more float and have cash for the business transactions.,12
3213555,funded,Services,Services,Business,Mobile Transactions,275,275,8,1,to purchase for more float and have cash for business transactions.,11
3213553,funded,Services,Services,Business,Mobile Transactions,175,175,7,1,to purchase for more float and have cash for the business transactions.,12
3213513,funded,Food,Food,Personal,Catering,175,175,4,1,"to buy more wheat flour, cooking oil and cassava, to increase food sales.",13
3210072,fundraising,Agriculture,Agriculture,Agriculture,Farming,1375,350,8,1,to buy mulch and manure to improve soil for healthy coffee growing.,12
3213507,funded,Retail,Retail,Business,Charcoal Sales,225,225,6,1,to purchase more charcoal for resale.,6
3210016,funded,Agriculture,Agriculture,Agriculture,Farming,1375,1375,46,1,to buy manure and mulches to improve the soil for healthy harvests to sell.,14
3213500,funded,Agriculture,Agriculture,Agriculture,Poultry,275,275,10,1,"to purchase essential items like chicks, feed, housing, and feeders.",10
3210697,fundraising,Retail,Retail,Business,Electronics Sales,825,25,1,1,to buy more electronics to sell and generate revenue.,9
3209996,fundraising,Agriculture,Agriculture,Agriculture,Animal Sales,2175,0,0,1,to buy more cows for fattening and sell to generate revenue.,11
3209992,fundraising,Agriculture,Agriculture,Agriculture,Livestock,2725,350,14,1,to buy more cows for fattening and sell to generate revenue.,11
3199204,funded,Food,Food,Personal,Grocery Store,150,150,1,1,"to purchase more bananas, including Matooke commonly known as plantain, a staple.",12
3208779,funded,Agriculture,Agriculture,Agriculture,Dairy,700,700,21,1,to buy dairy cows for milk production and to sell to generate revenue.,13
3208698,funded,Agriculture,Agriculture,Agriculture,Farming,825,825,26,1,to buy more land for farming and seedlings to grow more coffee to sell.,14
3208691,fundraising,Agriculture,Agriculture,Agriculture,Farming,3000,200,4,1,to buy manure to improve soil to grow healthy onions to sell to generate revenue.,15
3208572,fundraising,Services,Services,Business,Mobile Transactions,2725,50,1,1,to add working capital in business to serve her customers better.,11
3210012,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,825,825,19,1,"to buy manure to improve her soil, leading to better harvests to sell.",13
3208766,fundraising,Agriculture,Agriculture,Agriculture,Animal Sales,1100,25,1,1,"to buy more cows to fatten and sell, generating income.",10
3208429,funded,Retail,Retail,Business,Shoe Sales,550,550,12,1,to buy more shoes to sell and generate revenue.,9
3208404,funded,Food,Food,Personal,Food Stall,825,825,25,1,to buy more fresh food to sell and generate revenue.,10
3208712,fundraising,Agriculture,Agriculture,Agriculture,Farm Supplies,2175,50,2,1,to buy fertilizers to improve soils for farming to create better harvests to sell.,14
3208679,fundraising,Agriculture,Agriculture,Agriculture,Farming,1625,75,3,1,to buy manure and fertilizers to improve soils for farming and create better harvests to sell.,16
3208663,funded,Agriculture,Agriculture,Agriculture,Poultry,1625,1625,56,1,"to buy more poultry birds to rear, and mixed feeds to rear them healthy for selling.",16
3208635,funded,Agriculture,Agriculture,Agriculture,Farming,825,825,26,1,to buy manure and mulches to improve soils for healthy harvests.,11
3208615,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,4075,4075,90,1,to buy fertilizers to improve soils for farming and create better harvests to sell.,14
3208461,fundraising,Construction,Construction,Personal,Construction Supplies,1100,100,2,1,to meet renovation expenses and earn income from rental houses.,10
3208603,fundraising,Retail,Retail,Business,Spare Parts,1375,25,1,1,to buy more spare parts to sell to generate revenue.,10
3208069,fundraising,Construction,Construction,Personal,Construction,1375,275,2,1,to buy construction materials to renovate rentals to get better returns from them.,13
3208086,fundraising,Food,Food,Personal,Food Production/Sales,4075,0,0,1,to buy more maize produce to sell and generate revenue.,10
3208393,fundraising,Agriculture,Agriculture,Agriculture,Poultry,2725,0,0,1,"to buy poultry feed and chicks to raise and sell, generating income.",12
3208442,fundraising,Retail,Retail,Business,Spare Parts,4075,25,1,1,to buy more spare parts to sell to generate revenue.,10
3208060,fundraising,Retail,Retail,Business,Plastics Sales,2175,250,9,1,to buy more plastics to sell and generate revenue.,9
3208066,fundraising,Services,Services,Business,Vehicle Repairs,3275,0,0,1,to meet repair expenses to resume work and earn a living.,11
3208041,fundraising,Clothing,Clothing,Personal,Clothing Sales,1925,150,3,1,to buy more clothes to sell and generate revenue.,9
3207903,fundraising,Retail,Retail,Business,Mobile Phones,4075,450,3,1,to buy more mobile phones to sell and generate revenue.,10
3207900,funded,Clothing,Clothing,Personal,Clothing Sales,1375,1375,37,1,to buy fashionable clothes to sell and generate revenue.,9
3207898,funded,Retail,Retail,Business,Hardware,825,825,26,1,to restock his hardware business with fast moving items such as paint and cement to sell and generate revenue.,19
3207889,fundraising,Housing,Housing,Personal,Personal Housing Expenses,3275,350,11,1,to fund residential house construction to give his children a permanent place to call home.,15
3207887,fundraising,Services,Services,Business,Hotel,4075,640,16,1,to meet roof repair costs to make the rooms more comfortable to stay in.,14
3207894,fundraising,Services,Services,Business,Mobile Transactions,2050,150,4,1,to add float on mobile lines to serve customers better to fetch more cash inflows.,15
3207875,fundraising,Retail,Retail,Business,Retail,1925,0,0,1,to buy bedding and plastic goods to sell.,8
3207772,funded,Agriculture,Agriculture,Agriculture,Agriculture,2725,2725,57,1,to buy manure for cultivating maize and mixed feed for her pigs.,12
3207751,fundraising,Agriculture,Agriculture,Agriculture,Farming,1375,100,3,1,to buy fertilizers to improve the soil for cultivating maize.,10
3212811,funded,Services,Services,Business,Beauty Salon,175,175,7,1,"to buy essential equipment for the salon, such as styling chairs, shampoo stations, and hairdryers.",15
3212812,funded,Services,Services,Business,Beauty Salon,425,425,15,1,"to buy essential equipment for the salon, such as styling chairs, shampoo stations, hairdryers, and mirrors.",16
3212808,funded,Services,Services,Business,Beauty Salon,225,225,6,1,to buy essential equipment like professional nail tools.,8
3212804,funded,Retail,Retail,Business,General Store,425,425,11,1,"to purchase more household supplies like rice, pasta, snacks, cooking oils, and salad dressings.",14
3212806,funded,Retail,Retail,Business,General Store,275,275,9,1,to purchase more household supplies like rice.,7
3212781,fundraising,Food,Food,Personal,Grocery Store,1100,300,3,1,"to purchase more bananas (including Matooke, commonly known as plantain).",10
3212749,funded,Health,Health,Personal,Medical Clinic,825,825,22,1,to buy medicine for the clinic and other items.,9
3199202,funded,Retail,Retail,Business,Retail,425,425,12,1,to buy more books and text books for resale.,9
3199194,funded,Clothing,Clothing,Personal,Clothing Sales,175,175,6,1,"to purchase more fashionable dresses, tops, and bottoms to resell.",10
3199195,funded,Clothing,Clothing,Personal,Clothing Sales,625,625,6,1,"to purchase more fashionable dresses, tops and bottoms for resale.",10
3199193,funded,Clothing,Clothing,Personal,Clothing Sales,150,150,5,1,"to purchase more fashionable dresses, tops, and bottoms to resell.",10
3198569,funded,Food,Food,Personal,Grocery Store,550,550,18,1,to purchase more household supplies like rice and pasta.,9
3199192,funded,Services,Services,Business,Tailoring,425,425,12,1,to purchase more clothes for making new dresses.,8
3212564,funded,Food,Food,Personal,Food,1100,1100,33,1,to add stock to her retail business.,7
3211972,funded,Housing,Housing,Personal,Personal Housing Expenses,825,825,18,1,"to buy cement, sand, and pay labor to construct a residential house.",12
3211970,fundraising,Services,Services,Business,Beauty Salon,1750,500,10,6,"to buy hair braids, hair sprays, a hand dryer, and shampoo for her salon.",14
3211974,fundraising,Agriculture,Agriculture,Agriculture,Cattle,2050,0,0,1,to buy bulls.,3
3212390,funded,Services,Services,Business,Tailoring,825,825,28,1,to buy more stock for his business.,7
3212027,fundraising,Manufacturing,Other,Personal,Furniture Making,1775,1275,31,1,to buy more items to make furniture.,7
3206048,fundraising,Retail,Retail,Business,Cloth & Dressmaking Supplies,825,375,12,1,to buy more textiles to sell to generate revenue.,9
3198548,funded,Food,Food,Personal,Milk Sales,550,550,14,1,to buy more milk to sell.,6
3212026,fundraising,Food,Food,Personal,Beverages,550,75,2,1,"to buy more soda, water, and spirits to sell.",9
3212051,funded,Services,Services,Business,Tailoring,950,950,24,1,to purchase new textile materials to meet the different needs and demands of her customers.,15
3212081,funded,Water,Other,Personal,Community Water Distribution,3000,3000,79,1,to buy a tricycle.,4
3212050,fundraising,Agriculture,Agriculture,Agriculture,Farming,1225,150,3,1,to buy mulches for the improvement of his coffee plantation.,10
3212042,funded,Agriculture,Agriculture,Agriculture,Animal Sales,275,275,2,1,"to buy supplies like feed, veterinary care, and potentially land or facilities.",12
3212041,funded,Agriculture,Agriculture,Agriculture,Farming,550,550,17,1,to buy fertilizers for improvement of his coffee plantation.,9
3212037,funded,Agriculture,Agriculture,Agriculture,Farming,625,625,23,1,to buy a piece of land with a coffee plantation.,10
3212038,fundraising,Agriculture,Agriculture,Agriculture,Farming,1625,0,0,1,to buy pesticides and herbicides to improve his banana plantation.,10
3212029,fundraising,Retail,Retail,Business,General Store,825,100,4,1,"to buy soft drinks, cooking oil, salt, sugar, maize flour, millet flour and curry powder for her retail shop.",19
3212034,funded,Food,Food,Personal,Catering,550,550,6,1,to buy more bags of Irish potatoes to fry chicken and chips.,12
3212022,fundraising,Agriculture,Agriculture,Agriculture,Farming,2175,50,2,1,to purchase coffee pesticides for his crops.,7
3212025,fundraising,Agriculture,Agriculture,Agriculture,Farming,1100,0,0,1,to purchase land with a banana and coffee plantation.,9
3212003,fundraising,Agriculture,Agriculture,Agriculture,Farming,1100,400,11,1,to buy manure for her coffee and banana plantation.,9
3212023,fundraising,Food,Food,Personal,Restaurant,825,150,3,1,to construct a building for the restaurant.,7
3212018,fundraising,Clothing,Clothing,Personal,Clothing Sales,825,50,2,1,buy more clothes to sell.,5
3212013,funded,Agriculture,Agriculture,Agriculture,Farming,550,550,15,4,to buy manure for her banana plantation.,7
3212017,funded,Agriculture,Agriculture,Agriculture,Cattle,425,425,11,1,to buy two bullocks for his fattening business.,8
3212011,funded,Agriculture,Agriculture,Agriculture,Farm Supplies,775,775,21,4,to buy manure for her coffee plantation.,7
3212006,funded,Reuse & Recycle,Other,Personal,Used Clothing,825,825,14,1,to buy secondhand clothes to resell.,6
3212016,funded,Food,Food,Personal,Pub,550,550,6,1,buy a fridge.,3
3212014,fundraising,Housing,Housing,Personal,Personal Housing Expenses,1100,225,9,1,to renovate her rental houses.,5
3212009,funded,Retail,Retail,Business,Hardware,550,550,11,1,"to add more capital into her business,.",7
3212007,funded,Transportation,Other,Personal,Motorcycle Transport,550,550,6,1,to carryout motorcycle repairs.,4
3212004,funded,Clothing,Clothing,Personal,Clothing Sales,825,825,14,1,"to buy shoes, bags and clothes for her boutique business.",10
3212002,funded,Agriculture,Agriculture,Agriculture,Pigs,425,425,10,1,to buy more pigs and expand his pork joint business.,10
3211999,fundraising,Agriculture,Agriculture,Agriculture,Farming,550,25,1,1,to purchase farm inputs including fertilizers for his coffee plantation.,10
3211996,fundraising,Food,Food,Personal,Bakery,1375,125,4,1,to buy raw materials used in baking.,7
3211995,fundraising,Food,Food,Personal,Beverages,1225,50,2,1,"to buy more cartons of mineral water, sodas and energy drinks.",11
3211982,fundraising,Food,Food,Personal,Beverages,1100,25,1,1,to buy more soft drinks for her business.,8
3211976,fundraising,Clothing,Clothing,Personal,Clothing Sales,1900,250,9,1,to buy more baby clothes to sell at her shop.,10
3210671,funded,Food,Food,Personal,Food Market,1625,1625,33,1,to purchase a variety of dried foodstuffs to sell.,9
3211682,funded,Retail,Retail,Business,Charcoal Sales,1375,1375,34,1,to buy more stock for the business.,7
3207800,funded,Retail,Retail,Business,Cloth & Dressmaking Supplies,425,425,15,1,to buy more textiles to sell to generate revenue.,9
3199191,funded,Services,Services,Business,Tailoring,425,425,12,1,to purchase more clothes patterns for making new dresses.,9
3211669,fundraising,Retail,Retail,Business,Cosmetics Sales,2975,160,7,1,to buy more stock for his business.,7
3211664,funded,Food,Food,Personal,Food,425,425,12,1,to buy more stock for her business.,7
3211652,funded,Services,Services,Business,Tailoring,175,175,7,1,to buy more stock for his business.,7
3198549,funded,Clothing,Clothing,Personal,Clothing Sales,425,425,13,1,to buy more clothes for sale.,6
3210694,funded,Retail,Retail,Business,General Store,1100,1100,11,1,to add stock to the business.,6
3210336,funded,Agriculture,Agriculture,Agriculture,Farming,1625,1625,56,1,to buy seedlings to diversify his crops and increase sales.,10
3210324,funded,Agriculture,Agriculture,Agriculture,Poultry,1100,1100,29,1,to buy poultry and feed.,5
3209981,funded,Agriculture,Agriculture,Agriculture,Farming,125,125,3,1,to buy fertilizers to improve soils for healthy coffee growing.,10
3207082,funded,Agriculture,Agriculture,Agriculture,Farming,550,550,10,1,"to purchase agricultural inputs such as fertilizers, pesticides, and other essential farming supplies for maintaining her coffee crops.",18
